lane,strategy,contract,arm,track,caseId,obligation,partitionContext,semanticInputKey,inputAccepted,businessObserved,effect,authority,verdict,failure,auditPath,limit
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0018-4e40bf3eff53,TRANREPT-OBL-007,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_all_subtotals_grand_financial,sum_of_selected_input_details_no_stale_EOF_addition,not_exercised,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-dl5uzsxg/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0019-f89873225b00,TRANREPT-OBL-002,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_full_event_sequence_legacy,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-197zgx2l/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0019-f89873225b00,TRANREPT-OBL-003,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_full_event_sequence_legacy,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-197zgx2l/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0019-f89873225b00,TRANREPT-OBL-004,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_full_event_sequence_legacy,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-197zgx2l/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0019-f89873225b00,TRANREPT-OBL-005,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_full_event_sequence_legacy,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-197zgx2l/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0019-f89873225b00,TRANREPT-OBL-006,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_full_event_sequence_legacy,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-197zgx2l/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0019-f89873225b00,TRANREPT-OBL-007,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_full_event_sequence_legacy,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-197zgx2l/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0019-f89873225b00,TRANREPT-OBL-002,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_details_all_fields,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-197zgx2l/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0019-f89873225b00,TRANREPT-OBL-004,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_details_all_fields,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-197zgx2l/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0019-f89873225b00,TRANREPT-OBL-006,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_details_all_fields,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-197zgx2l/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0019-f89873225b00,TRANREPT-OBL-004,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_all_subtotals_grand_financial,sum_of_selected_input_details_no_stale_EOF_addition,not_exercised,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-197zgx2l/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0019-f89873225b00,TRANREPT-OBL-007,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_all_subtotals_grand_financial,sum_of_selected_input_details_no_stale_EOF_addition,not_exercised,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-197zgx2l/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0020-c0cca7012b79,TRANREPT-OBL-002,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_full_event_sequence_legacy,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-uvlgfamo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0020-c0cca7012b79,TRANREPT-OBL-003,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_full_event_sequence_legacy,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-uvlgfamo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0020-c0cca7012b79,TRANREPT-OBL-004,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_full_event_sequence_legacy,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-uvlgfamo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0020-c0cca7012b79,TRANREPT-OBL-005,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_full_event_sequence_legacy,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-uvlgfamo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0020-c0cca7012b79,TRANREPT-OBL-006,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_full_event_sequence_legacy,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-uvlgfamo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0020-c0cca7012b79,TRANREPT-OBL-007,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_full_event_sequence_legacy,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-uvlgfamo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0020-c0cca7012b79,TRANREPT-OBL-002,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_details_all_fields,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-uvlgfamo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0020-c0cca7012b79,TRANREPT-OBL-004,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_details_all_fields,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-uvlgfamo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
official,T3,E2-3,few-shot,reporting,BINDCLOSE-E2-3-reporting-T3-0020-c0cca7012b79,TRANREPT-OBL-006,"[""after"", ""inside"", ""selected_nonempty"", ""eof_not_selected""]",8dab9d85cdec8da095101b66ef2370e6895a6c1e7a34105a718a62d605e1371f,accepted_to_invocation,True,report_details_all_fields,source-derived,pass,[],<REDACTED_LOCAL_PATH>/casos/aws-carddemo-cycle-v1/P3/official-campaign-large12k-run-v2/p2b-preparation/isolated-cycle/aws-carddemo-cycle-v1/P2c-few-shot/runs/p2b-redirected/reporting-uvlgfamo/audit.json,"[""external audit linked by frozen report path/invocation/cwd; audit hash not historically pinned in application tree"", ""financial totals checked only where source emits totals; no invented final account subtotal"", ""no JCL sort execution claimed; actual input order retained""]"
